#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 02 02 37 999 99.0 99.0  3.20 15.38 10.01 325 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 03 07 999 99.0 99.0  3.31 15.38 10.05 320 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 03 37 999 99.0 99.0  3.40 15.38 10.56 328 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 04 07 999 99.0 99.0  3.59 15.38 10.79 331 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 04 37 999 99.0 99.0  3.01 14.29  9.60 332 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 05 07 999 99.0 99.0  3.05 15.38  9.90 330 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 05 37 999 99.0 99.0  3.05 15.38  9.91 320 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 06 07 999 99.0 99.0  3.13 15.38 10.09 325 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 06 37 999 99.0 99.0  3.61 15.38 10.79 332 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 07 07 999 99.0 99.0  3.38 15.38 10.47 338 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 07 37 999 99.0 99.0  3.44 14.29 10.40 328 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 08 07 999 99.0 99.0  3.23 15.38 10.43 332 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 08 37 999 99.0 99.0  3.01 14.29  9.95 323 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 09 07 999 99.0 99.0  3.07 14.29  9.97 328 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 09 37 999 99.0 99.0  2.83 14.29  9.26 327 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 10 07 999 99.0 99.0  2.92 14.29  9.43 334 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 10 37 999 99.0 99.0  2.84 14.29  9.14 328 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 11 07 999 99.0 99.0  2.75 14.29  8.78 325 9999.0 999.0  25.4 999.0 99.0 99.00
2021 01 02 11 37 999 99.0 99.0  2.89 14.29  9.36 332 9999.0 999.0  25.4 999.0 99.0 99.00
2021 01 02 12 07 999 99.0 99.0  2.94 13.33  9.21 324 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 12 37 999 99.0 99.0  2.82 13.33  8.92 335 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 13 07 999 99.0 99.0  2.98 14.29  8.69 331 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 13 37 999 99.0 99.0  2.61 12.50  8.03 324 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 02 14 07 999 99.0 99.0  2.39 14.29  7.54 330 9999.0 999.0  25.4 999.0 99.0 99.00
2021 01 02 14 37 999 99.0 99.0  2.65 14.29  8.21 320 9999.0 999.0  25.4 999.0 99.0 99.00
2021 01 02 15 07 999 99.0 99.0  2.77 14.29  8.58 328 9999.0 999.0  25.4 999.0 99.0 99.00
2021 01 02 15 37 999 99.0 99.0  2.36 14.29  7.82 328 9999.0 999.0  25.4 999.0 99.0 99.00
2021 01 02 16 07 999 99.0 99.0  2.34 13.33  7.93 325 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 16 37 999 99.0 99.0  2.68 14.29  8.86 328 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 17 07 999 99.0 99.0  2.70 14.29  8.70 331 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 17 37 999 99.0 99.0  2.57 13.33  7.80 324 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 18 07 999 99.0 99.0  2.68 14.29  8.15 332 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 18 37 999 99.0 99.0  2.45 13.33  7.87 330 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 19 07 999 99.0 99.0  2.63 13.33  8.18 327 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 19 37 999 99.0 99.0  2.47 13.33  8.07 328 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 20 07 999 99.0 99.0  2.47 12.50  8.10 323 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 20 37 999 99.0 99.0  2.58 13.33  8.58 330 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 21 07 999 99.0 99.0  2.48 13.33  8.15 330 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 21 37 999 99.0 99.0  2.06 13.33  7.59 327 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 22 07 999 99.0 99.0  2.17 12.50  7.54 325 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 22 37 999 99.0 99.0  2.16 12.50  7.31 332 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 23 07 999 99.0 99.0  2.33 13.33  7.87 320 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 02 23 37 999 99.0 99.0  2.43 13.33  8.16 334 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 00 07 999 99.0 99.0  2.33 13.33  8.18 332 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 00 37 999 99.0 99.0  2.04 11.11  7.23 339 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 01 07 999 99.0 99.0  2.21 12.50  8.07 324 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 01 37 999 99.0 99.0  2.12 13.33  7.76 332 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 02 07 999 99.0 99.0  2.14 12.50  7.75 332 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 02 37 999 99.0 99.0  2.13 13.33  7.75 331 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 03 07 999 99.0 99.0  1.89 12.50  6.96 323 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 03 37 999 99.0 99.0  2.22 12.50  8.07 320 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 04 07 999 99.0 99.0  1.97 11.76  7.03 321 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 04 37 999 99.0 99.0  2.11 12.50  7.82 328 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 05 07 999 99.0 99.0  2.16 12.50  7.66 314 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 03 05 37 999 99.0 99.0  2.08 12.50  7.56 330 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 06 07 999 99.0 99.0  2.29 12.50  8.10 321 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 06 37 999 99.0 99.0  2.04 12.50  7.19 328 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 07 07 999 99.0 99.0  2.09 13.33  7.65 330 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 07 37 999 99.0 99.0  2.15 14.29  7.82 320 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 08 07 999 99.0 99.0  2.16 12.50  7.84 330 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 08 37 999 99.0 99.0  2.19 13.33  7.87 335 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 09 07 999 99.0 99.0  2.08 12.50  7.80 328 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 09 37 999 99.0 99.0  1.98 12.50  7.89 344 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 10 07 999 99.0 99.0  1.96 12.50  7.86 330 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 10 37 999 99.0 99.0  1.97 13.33  7.87 331 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 11 07 999 99.0 99.0  1.90 12.50  7.92 339 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 11 37 999 99.0 99.0  1.83 12.50  7.99 332 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 12 07 999 99.0 99.0  1.85 12.50  8.11 342 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 12 37 999 99.0 99.0  1.90 12.50  8.41 339 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 13 07 999 99.0 99.0  1.80 11.76  8.02 342 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 14 07 999 99.0 99.0  1.82 12.50  7.78 342 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 14 37 999 99.0 99.0  1.84 15.38  8.06 331 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 15 37 999 99.0 99.0  1.96 15.38  8.39 321 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 16 07 999 99.0 99.0  1.80 13.33  7.93 320 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 16 37 999 99.0 99.0  1.73 13.33  7.57 316 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 17 07 999 99.0 99.0  1.78 14.29  7.68 327 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 17 37 999 99.0 99.0  1.81 15.38  7.60 323 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 18 07 999 99.0 99.0  1.85 14.29  7.74 320 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 18 37 999 99.0 99.0  1.78 14.29  7.56 316 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 19 07 999 99.0 99.0  1.89 12.50  7.49 317 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 19 37 999 99.0 99.0  1.86 14.29  7.75 320 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 20 07 999 99.0 99.0  1.92 12.50  7.97 328 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 20 37 999 99.0 99.0  1.82 13.33  7.62 318 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 21 07 999 99.0 99.0  1.77 13.33  7.39 318 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 21 37 999 99.0 99.0  2.02 13.33  8.64 325 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 22 07 999 99.0 99.0  1.77 12.50  7.94 327 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 22 37 999 99.0 99.0  1.72 13.33  7.53 324 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 23 07 999 99.0 99.0  1.73 13.33  7.41 318 9999.0 999.0  25.5 999.0 99.0 99.00
2021 01 03 23 37 999 99.0 99.0  1.89 13.33  7.47 332 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 00 07 999 99.0 99.0  1.90 12.50  7.73 330 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 00 37 999 99.0 99.0  1.74 16.67  7.63 324 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 01 07 999 99.0 99.0  1.83 13.33  7.70 309 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 01 37 999 99.0 99.0  1.80 11.76  7.69 327 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 02 07 999 99.0 99.0  1.81 11.76  7.50 323 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 02 37 999 99.0 99.0  1.88 12.50  8.15 316 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 03 07 999 99.0 99.0  1.76 13.33  7.38 310 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 03 37 999 99.0 99.0  1.83 12.50  7.74 313 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 04 07 999 99.0 99.0  1.80 12.50  7.71 323 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 04 37 999 99.0 99.0  1.82 11.76  7.68 320 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 05 07 999 99.0 99.0  1.87 11.76  7.47 324 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 05 37 999 99.0 99.0  1.72 11.76  7.38 313 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 06 07 999 99.0 99.0  1.64 15.38  7.71 313 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 06 37 999 99.0 99.0  1.82 12.50  8.37 314 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 07 07 999 99.0 99.0  1.70 15.38  8.04 310 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 07 37 999 99.0 99.0  1.85 15.38  8.53 316 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 08 07 999 99.0 99.0  1.75 15.38  7.87 321 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 08 37 999 99.0 99.0  1.84 15.38  8.43 320 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 09 07 999 99.0 99.0  1.95 15.38  9.36 321 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 09 37 999 99.0 99.0  1.90 14.29  9.23 320 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 04 10 07 999 99.0 99.0  1.96 14.29  9.50 316 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 10 37 999 99.0 99.0  1.95 14.29  9.79 320 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 11 07 999 99.0 99.0  1.96 15.38 10.01 317 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 11 37 999 99.0 99.0  2.09 15.38 10.08 324 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 12 07 999 99.0 99.0  2.06 15.38 10.06 321 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 12 37 999 99.0 99.0  1.87 14.29  9.85 318 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 13 07 999 99.0 99.0  1.95 15.38 10.01 328 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 13 37 999 99.0 99.0  1.83 16.67  9.63 331 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 14 07 999 99.0 99.0  1.98 15.38 10.35 324 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 14 37 999 99.0 99.0  1.91 16.67 10.49 325 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 15 07 999 99.0 99.0  2.01 16.67 10.77 321 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 15 37 999 99.0 99.0  2.12 15.38 10.98 320 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 16 07 999 99.0 99.0  1.95 15.38 10.52 324 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 16 37 999 99.0 99.0  1.90 14.29 10.43 321 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 04 17 07 999 99.0 99.0  2.06 16.67 11.53 318 9999.0 999.0  25.7 999.0 99.0 99.00
