#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 21 17 56 999 99.0 99.0  1.96 13.33 11.18 321 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 21 18 26 999 99.0 99.0  1.70 12.50 10.87 315 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 21 18 56 999 99.0 99.0  2.09 12.50 11.38 314 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 21 19 26 999 99.0 99.0  2.01 14.29 11.40 315 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 21 19 56 999 99.0 99.0  2.06 13.33 11.47 314 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 21 20 26 999 99.0 99.0  2.55 12.50 11.84 322 9999.0 999.0  25.5 999.0 99.0 99.00
2022 01 21 20 56 999 99.0 99.0  2.28 12.50 11.42 308 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 21 21 26 999 99.0 99.0  2.13 13.33 11.33 310 9999.0 999.0  25.5 999.0 99.0 99.00
2022 01 21 21 56 999 99.0 99.0  2.35 12.50 11.64 317 9999.0 999.0  25.6 999.0 99.0 99.00
2022 01 21 22 26 999 99.0 99.0  2.06 11.76 11.36 308 9999.0 999.0  25.5 999.0 99.0 99.00
2022 01 21 22 56 999 99.0 99.0  2.21 12.50 11.22 315 9999.0 999.0  25.5 999.0 99.0 99.00
2022 01 21 23 26 999 99.0 99.0  1.90 12.50 11.06 310 9999.0 999.0  25.7 999.0 99.0 99.00
2022 01 21 23 56 999 99.0 99.0  2.26 12.50 11.07 308 9999.0 999.0  25.7 999.0 99.0 99.00
2022 01 22 00 26 999 99.0 99.0  2.17 13.33 11.21 310 9999.0 999.0  25.7 999.0 99.0 99.00
2022 01 22 00 56 999 99.0 99.0  2.33 12.50 11.04 308 9999.0 999.0  25.6 999.0 99.0 99.00
2022 01 22 01 26 999 99.0 99.0  2.38 11.11 10.93 307 9999.0 999.0  25.6 999.0 99.0 99.00
2022 01 22 01 56 999 99.0 99.0  2.29 13.33 11.43 305 9999.0 999.0  25.6 999.0 99.0 99.00
2022 01 22 02 26 999 99.0 99.0  2.05 13.33 10.67 300 9999.0 999.0  25.5 999.0 99.0 99.00
2022 01 22 02 56 999 99.0 99.0  2.50 12.50 11.50 304 9999.0 999.0  25.7 999.0 99.0 99.00
2022 01 22 03 26 999 99.0 99.0  2.49 13.33 10.95 318 9999.0 999.0  25.6 999.0 99.0 99.00
2022 01 22 03 56 999 99.0 99.0  2.78 13.33 11.37 298 9999.0 999.0  25.5 999.0 99.0 99.00
2022 01 22 04 26 999 99.0 99.0  2.55 16.67 10.88 304 9999.0 999.0  25.5 999.0 99.0 99.00
2022 01 22 04 56 999 99.0 99.0  2.72 13.33 11.36 300 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 22 05 26 999 99.0 99.0  3.02 16.67 11.81 303 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 22 05 56 999 99.0 99.0  3.14 16.67 12.30 304 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 22 06 26 999 99.0 99.0  3.23 16.67 12.47 303 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 22 06 56 999 99.0 99.0  3.04 16.67 11.83 304 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 07 26 999 99.0 99.0  3.51 16.67 13.15 303 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 22 07 56 999 99.0 99.0  3.32 15.38 12.64 301 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 08 26 999 99.0 99.0  3.63 15.38 13.14 304 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 08 56 999 99.0 99.0  3.64 15.38 13.29 312 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 09 26 999 99.0 99.0  4.10 15.38 13.91 311 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 09 56 999 99.0 99.0  3.70 15.38 13.44 310 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 10 26 999 99.0 99.0  3.56 15.38 13.63 310 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 10 56 999 99.0 99.0  3.75 16.67 13.91 318 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 11 26 999 99.0 99.0  4.00 15.38 13.64 311 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 11 56 999 99.0 99.0  4.34 16.67 14.16 314 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 12 26 999 99.0 99.0  4.16 15.38 13.80 311 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 12 56 999 99.0 99.0  4.05 14.29 14.22 312 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 13 26 999 99.0 99.0  4.24 16.67 14.31 311 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 13 56 999 99.0 99.0  4.86 15.38 14.30 310 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 14 26 999 99.0 99.0  4.85 18.18 15.06 315 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 14 56 999 99.0 99.0  5.02 16.67 14.25 314 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 15 26 999 99.0 99.0  4.80 18.18 14.25 314 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 15 56 999 99.0 99.0  5.03 16.67 14.40 315 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 16 26 999 99.0 99.0  4.94 18.18 14.64 315 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 16 56 999 99.0 99.0  5.05 18.18 14.28 312 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 17 26 999 99.0 99.0  4.96 16.67 14.10 310 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 17 56 999 99.0 99.0  4.71 16.67 14.08 317 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 18 26 999 99.0 99.0  4.63 18.18 14.32 315 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 18 56 999 99.0 99.0  4.80 16.67 14.12 311 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 19 26 999 99.0 99.0  4.51 18.18 14.27 310 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 19 56 999 99.0 99.0  4.76 16.67 14.45 304 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 22 20 26 999 99.0 99.0  4.31 15.38 13.69 311 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 20 56 999 99.0 99.0  4.83 18.18 14.16 314 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 21 26 999 99.0 99.0  4.76 16.67 13.88 315 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 21 56 999 99.0 99.0  4.69 15.38 13.32 307 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 22 26 999 99.0 99.0  4.42 16.67 13.33 308 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 22 56 999 99.0 99.0  4.19 15.38 12.64 317 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 23 26 999 99.0 99.0  4.86 15.38 13.66 315 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 22 23 56 999 99.0 99.0  4.56 16.67 13.43 318 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 23 00 26 999 99.0 99.0  4.77 16.67 13.69 315 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 23 00 56 999 99.0 99.0  3.74 16.67 12.33 314 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 23 01 26 999 99.0 99.0  4.02 16.67 12.42 310 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 23 01 56 999 99.0 99.0  4.41 16.67 13.26 315 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 23 02 26 999 99.0 99.0  4.30 15.38 13.07 305 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 02 56 999 99.0 99.0  4.48 15.38 13.17 312 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 23 03 26 999 99.0 99.0  4.31 16.67 12.92 314 9999.0 999.0  25.4 999.0 99.0 99.00
2022 01 23 03 56 999 99.0 99.0  4.89 16.67 13.45 303 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 04 26 999 99.0 99.0  3.63 15.38 11.84 312 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 04 56 999 99.0 99.0  4.02 16.67 12.38 308 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 05 26 999 99.0 99.0  3.57 15.38 12.18 308 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 05 56 999 99.0 99.0  3.51 14.29 11.44 312 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 06 26 999 99.0 99.0  3.68 15.38 12.14 312 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 06 56 999 99.0 99.0  3.77 15.38 11.84 307 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 07 26 999 99.0 99.0  3.93 14.29 12.03 310 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 07 56 999 99.0 99.0  3.51 15.38 11.56 310 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 08 26 999 99.0 99.0  3.55 15.38 11.80 311 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 08 56 999 99.0 99.0  4.09 14.29 12.36 312 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 09 26 999 99.0 99.0  3.30 15.38 11.59 315 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 09 56 999 99.0 99.0  3.25 13.33 11.42 312 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 10 26 999 99.0 99.0  3.43 15.38 11.69 317 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 10 56 999 99.0 99.0  3.52 15.38 12.07 318 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 11 26 999 99.0 99.0  3.64 15.38 12.27 317 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 11 56 999 99.0 99.0  3.34 15.38 11.95 315 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 12 26 999 99.0 99.0  3.00 15.38 11.19 305 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 12 56 999 99.0 99.0  3.23 14.29 11.75 318 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 13 26 999 99.0 99.0  3.15 14.29 11.67 319 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 13 56 999 99.0 99.0  3.18 14.29 11.61 310 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 14 26 999 99.0 99.0  3.67 14.29 11.96 303 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 14 56 999 99.0 99.0  3.62 14.29 12.20 312 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 15 26 999 99.0 99.0  2.75 14.29 10.98 312 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 15 56 999 99.0 99.0  2.94 14.29 10.98 310 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 16 26 999 99.0 99.0  2.91 14.29 11.37 301 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 16 56 999 99.0 99.0  2.79 14.29 10.85 312 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 17 26 999 99.0 99.0  3.28 14.29 11.36 312 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 17 56 999 99.0 99.0  2.60 14.29 10.27 315 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 18 26 999 99.0 99.0  2.92 14.29 10.82 307 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 18 56 999 99.0 99.0  2.82 15.38 10.79 303 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 19 26 999 99.0 99.0  2.77 12.50 10.47 315 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 19 56 999 99.0 99.0  2.88 14.29 10.58 314 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 20 26 999 99.0 99.0  3.19 14.29 10.79 308 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 23 20 56 999 99.0 99.0  2.52 13.33 10.15 314 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 21 26 999 99.0 99.0  2.67 12.50 10.42 324 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 21 56 999 99.0 99.0  2.64 12.50 10.52 326 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 22 26 999 99.0 99.0  2.44 11.76 10.27 315 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 22 56 999 99.0 99.0  2.61 15.38 10.89 286 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 23 23 26 999 99.0 99.0  2.52 15.38 10.67 288 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 23 23 56 999 99.0 99.0  2.27 14.29  9.78 308 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 24 00 26 999 99.0 99.0  2.33 14.29  9.43 308 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 24 00 56 999 99.0 99.0  2.48 14.29  9.83 311 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 24 01 26 999 99.0 99.0  2.50 15.38 10.24 297 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 24 01 56 999 99.0 99.0  2.27 14.29  9.39 318 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 24 02 26 999 99.0 99.0  2.34 15.38  9.58 288 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 24 02 56 999 99.0 99.0  2.20 14.29  9.05 295 9999.0 999.0  25.3 999.0 99.0 99.00
2022 01 24 03 26 999 99.0 99.0  2.39 14.29  9.35 301 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 24 03 56 999 99.0 99.0  2.36 14.29  9.52 310 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 24 04 26 999 99.0 99.0  2.21 14.29  8.94 295 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 24 04 56 999 99.0 99.0  2.33 13.33  9.32 312 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 24 05 26 999 99.0 99.0  2.28 14.29  8.83 311 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 24 05 56 999 99.0 99.0  2.22 13.33  9.01 308 9999.0 999.0  25.2 999.0 99.0 99.00
2022 01 24 06 26 999 99.0 99.0  2.19 13.33  9.08 294 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 06 56 999 99.0 99.0  2.27 14.29  8.89 286 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 07 26 999 99.0 99.0  2.03 13.33  8.70 301 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 07 56 999 99.0 99.0  2.11 13.33  8.86 305 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 08 26 999 99.0 99.0  2.12 14.29  8.79 297 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 08 56 999 99.0 99.0  2.13 12.50  8.73 305 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 09 26 999 99.0 99.0  2.09 13.33  8.73 294 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 09 56 999 99.0 99.0  2.14 18.18  9.25 312 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 10 26 999 99.0 99.0  2.36 14.29  9.57 295 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 10 56 999 99.0 99.0  2.05 18.18  9.32 317 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 11 26 999 99.0 99.0  2.08 18.18  9.31 319 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 11 56 999 99.0 99.0  2.04 18.18  9.47 318 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 24 12 26 999 99.0 99.0  2.08 18.18  9.51 322 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 12 56 999 99.0 99.0  2.12 18.18  9.78 324 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 13 26 999 99.0 99.0  2.40 18.18 10.32 315 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 13 56 999 99.0 99.0  2.35 16.67  9.95 318 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 14 26 999 99.0 99.0  2.53 16.67 11.41 319 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 14 56 999 99.0 99.0  2.53 16.67 10.99 318 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 15 26 999 99.0 99.0  2.87 16.67 11.23 319 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 15 56 999 99.0 99.0  2.36 16.67 10.41 315 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 16 26 999 99.0 99.0  2.58 16.67 11.05 311 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 16 56 999 99.0 99.0  2.84 16.67 11.75 314 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 17 26 999 99.0 99.0  2.89 16.67 11.36 310 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 17 56 999 99.0 99.0  2.76 16.67 11.25 315 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 18 26 999 99.0 99.0  2.53 16.67 10.47 311 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 24 18 56 999 99.0 99.0  2.82 16.67 11.24 308 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 19 26 999 99.0 99.0  2.82 15.38 11.17 312 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 19 56 999 99.0 99.0  2.60 15.38 10.22 311 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 20 26 999 99.0 99.0  2.49 15.38 10.19 308 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 20 56 999 99.0 99.0  2.36 16.67  9.96 307 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 21 26 999 99.0 99.0  2.47 15.38 10.26 315 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 21 56 999 99.0 99.0  2.60 15.38 10.52 310 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 22 26 999 99.0 99.0  2.44 15.38 10.10 312 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 22 56 999 99.0 99.0  2.15 14.29  9.54 315 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 23 26 999 99.0 99.0  2.29 15.38  9.91 310 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 24 23 56 999 99.0 99.0  2.05 15.38  9.62 318 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 25 00 26 999 99.0 99.0  2.06 15.38  9.53 312 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 25 00 56 999 99.0 99.0  2.17 15.38  9.75 310 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 25 01 26 999 99.0 99.0  2.42 14.29 10.04 311 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 25 01 56 999 99.0 99.0  2.11 15.38  9.69 311 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 25 02 26 999 99.0 99.0  2.15 15.38  9.65 311 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 25 02 56 999 99.0 99.0  1.96 14.29  9.06 308 9999.0 999.0  25.1 999.0 99.0 99.00
2022 01 25 03 26 999 99.0 99.0  2.21 14.29 10.07 310 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 25 03 56 999 99.0 99.0  2.14 15.38  9.76 315 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 25 04 26 999 99.0 99.0  2.18 14.29  9.80 311 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 25 04 56 999 99.0 99.0  1.93 14.29  9.33 317 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 25 05 26 999 99.0 99.0  2.26 13.33  9.84 312 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 25 05 56 999 99.0 99.0  2.16 15.38  9.80 311 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 25 06 26 999 99.0 99.0  2.09 14.29  9.75 310 9999.0 999.0  25.0 999.0 99.0 99.00
2022 01 25 06 56 999 99.0 99.0  2.06 15.38  9.56 307 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 07 26 999 99.0 99.0  2.20 14.29 10.04 308 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 07 56 999 99.0 99.0  2.03 14.29  9.66 308 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 08 26 999 99.0 99.0  2.12 14.29  9.91 312 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 08 56 999 99.0 99.0  2.06 14.29  9.76 307 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 09 26 999 99.0 99.0  1.81 13.33  8.54 310 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 09 56 999 99.0 99.0  2.14 14.29  9.71 312 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 10 26 999 99.0 99.0  2.20 14.29 10.04 322 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 10 56 999 99.0 99.0  2.26 13.33  9.68 310 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 11 26 999 99.0 99.0  1.80 14.29  8.76 315 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 11 56 999 99.0 99.0  2.12 12.50  9.57 321 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 12 26 999 99.0 99.0  1.96 13.33  9.32 319 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 12 56 999 99.0 99.0  2.07 14.29  9.37 310 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 13 26 999 99.0 99.0  2.22 13.33  9.20 310 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 13 56 999 99.0 99.0  2.33 13.33  9.43 315 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 14 26 999 99.0 99.0  2.14 13.33  8.62 315 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 14 56 999 99.0 99.0  2.11 13.33  8.31 311 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 15 26 999 99.0 99.0  2.11 13.33  8.41 310 9999.0 999.0  24.9 999.0 99.0 99.00
2022 01 25 15 56 999 99.0 99.0  2.15 14.29  8.44 312 9999.0 999.0  24.8 999.0 99.0 99.00
2022 01 25 16 26 999 99.0 99.0  2.27 13.33  8.63 314 9999.0 999.0  24.8 999.0 99.0 99.00
2022 01 25 16 56 999 99.0 99.0  2.27 13.33  8.45 308 9999.0 999.0  24.8 999.0 99.0 99.00
2022 01 25 17 26 999 99.0 99.0  2.29 13.33  8.48 314 9999.0 999.0  24.8 999.0 99.0 99.00
2022 01 25 17 56 999 99.0 99.0  2.15 13.33  8.19 298 9999.0 999.0  24.8 999.0 99.0 99.00
2022 01 25 18 26 999 99.0 99.0  2.44 13.33  9.06 311 9999.0 999.0  24.8 999.0 99.0 99.00
