#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 02 01 06 999 99.0 99.0  2.14 13.33 10.43 320 9999.0 999.0  24.1 999.0 99.0 99.00
2020 01 02 01 36 999 99.0 99.0  2.39 14.29 10.89 311 9999.0 999.0  24.1 999.0 99.0 99.00
2020 01 02 02 06 999 99.0 99.0  2.37 14.29 10.84 306 9999.0 999.0  24.1 999.0 99.0 99.00
2020 01 02 02 36 999 99.0 99.0  2.07 13.33 10.27 317 9999.0 999.0  24.1 999.0 99.0 99.00
2020 01 02 03 06 999 99.0 99.0  2.33 15.38 10.82 309 9999.0 999.0  24.1 999.0 99.0 99.00
2020 01 02 03 36 999 99.0 99.0  2.54 14.29 10.73 313 9999.0 999.0  24.0 999.0 99.0 99.00
2020 01 02 04 36 999 99.0 99.0  2.44 12.50 10.59 310 9999.0 999.0  24.0 999.0 99.0 99.00
2020 01 02 05 06 999 99.0 99.0  2.47 13.33 10.57 310 9999.0 999.0  24.0 999.0 99.0 99.00
2020 01 02 05 36 999 99.0 99.0  2.40 14.29 10.34 307 9999.0 999.0  24.0 999.0 99.0 99.00
2020 01 02 06 06 999 99.0 99.0  2.53 15.38 10.50 303 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 06 36 999 99.0 99.0  2.26 15.38 10.17 309 9999.0 999.0  24.0 999.0 99.0 99.00
2020 01 02 07 06 999 99.0 99.0  2.31 14.29 10.05 304 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 07 36 999 99.0 99.0  2.26 14.29 10.01 296 9999.0 999.0  24.0 999.0 99.0 99.00
2020 01 02 08 06 999 99.0 99.0  2.14 14.29 10.03 314 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 08 36 999 99.0 99.0  2.26 15.38 10.48 303 9999.0 999.0  24.0 999.0 99.0 99.00
2020 01 02 09 06 999 99.0 99.0  1.92 15.38  9.63 303 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 09 36 999 99.0 99.0  2.06 13.33  9.78 313 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 10 06 999 99.0 99.0  2.23 14.29 10.01 311 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 10 36 999 99.0 99.0  2.37 15.38 10.36 300 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 11 06 999 99.0 99.0  2.15 14.29  9.74 314 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 11 36 999 99.0 99.0  2.42 15.38 10.41 317 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 12 06 999 99.0 99.0  2.53 14.29 10.94 314 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 12 36 999 99.0 99.0  2.06 14.29 10.22 321 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 13 06 999 99.0 99.0  2.14 11.76  9.86 311 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 13 36 999 99.0 99.0  2.18 14.29 10.58 320 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 14 06 999 99.0 99.0  2.32 14.29 10.95 317 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 14 36 999 99.0 99.0  2.35 13.33 11.36 321 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 15 06 999 99.0 99.0  2.18 14.29 10.76 311 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 15 36 999 99.0 99.0  2.11 13.33 10.50 316 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 16 06 999 99.0 99.0  1.97 13.33 10.41 317 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 16 36 999 99.0 99.0  2.42 13.33 11.10 317 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 17 06 999 99.0 99.0  2.26 13.33 10.58 306 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 17 36 999 99.0 99.0  2.42 14.29 11.18 310 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 18 06 999 99.0 99.0  2.12 14.29 10.58 300 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 18 36 999 99.0 99.0  2.04 13.33 10.29 318 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 19 06 999 99.0 99.0  2.07 12.50 10.23 311 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 19 36 999 99.0 99.0  1.77 13.33  9.66 310 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 20 06 999 99.0 99.0  2.00 14.29 10.02 304 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 20 36 999 99.0 99.0  2.09 13.33 10.32 313 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 21 06 999 99.0 99.0  2.28 13.33 10.37 314 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 21 36 999 99.0 99.0  1.88 14.29  9.79 306 9999.0 999.0  24.0 999.0 99.0 99.00
2020 01 02 22 06 999 99.0 99.0  1.88 13.33  9.66 323 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 02 22 36 999 99.0 99.0  1.87 13.33  9.14 309 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 23 06 999 99.0 99.0  1.80 13.33  9.09 304 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 02 23 36 999 99.0 99.0  1.81 12.50  8.81 316 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 00 06 999 99.0 99.0  2.03 13.33  9.38 307 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 00 36 999 99.0 99.0  1.76 12.50  8.43 309 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 01 06 999 99.0 99.0  1.72 13.33  7.96 303 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 01 36 999 99.0 99.0  1.90 12.50  8.48 307 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 02 06 999 99.0 99.0  1.91 13.33  8.70 304 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 02 36 999 99.0 99.0  1.80 13.33  7.97 307 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 03 06 999 99.0 99.0  1.77 13.33  7.87 310 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 03 36 999 99.0 99.0  1.87 11.76  7.77 309 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 04 06 999 99.0 99.0  1.93 12.50  7.95 313 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 04 36 999 99.0 99.0  1.83 12.50  7.02 317 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 05 06 999 99.0 99.0  2.01 11.76  7.55 310 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 05 36 999 99.0 99.0  2.05 12.50  7.56 294 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 06 06 999 99.0 99.0  2.16 11.76  7.51 317 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 06 36 999 99.0 99.0  2.23 13.33  7.07 310 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 07 06 999 99.0 99.0  2.35 11.76  7.23 317 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 07 36 999 99.0 99.0  2.56 12.50  7.24 310 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 08 06 999 99.0 99.0  2.73 13.33  7.12 309 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 08 36 999 99.0 99.0  2.88 12.50  7.06 317 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 09 06 999 99.0 99.0  2.71 12.50  6.71 317 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 09 36 999 99.0 99.0  2.70 12.50  6.46 313 9999.0 999.0  23.9 999.0 99.0 99.00
2020 01 03 10 06 999 99.0 99.0  2.64 14.29  6.79 309 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 10 36 999 99.0 99.0  2.85  9.09  6.82 331 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 11 06 999 99.0 99.0  3.03  8.33  7.09 337 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 11 36 999 99.0 99.0  3.05  7.69  6.92 351 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 12 06 999 99.0 99.0  2.90 11.11  6.92 318 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 12 36 999 99.0 99.0  3.20  7.69  7.08   1 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 13 06 999 99.0 99.0  3.42  9.09  7.29 334 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 13 36 999 99.0 99.0  3.26  9.09  7.23 341 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 14 06 999 99.0 99.0  3.12  7.69  7.39   8 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 14 36 999 99.0 99.0  3.34  8.33  7.49   1 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 15 06 999 99.0 99.0  3.00  9.09  7.38 354 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 15 36 999 99.0 99.0  3.28  7.69  7.26  12 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 16 06 999 99.0 99.0  3.09  8.33  7.17 352 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 16 36 999 99.0 99.0  3.11  9.88  7.26 337 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 17 06 999 99.0 99.0  2.83 11.11  7.06 323 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 17 36 999 99.0 99.0  2.82  8.33  6.93   8 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 18 06 999 99.0 99.0  2.83 12.50  7.20 324 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 03 18 36 999 99.0 99.0  2.54  9.09  6.77 351 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 03 19 06 999 99.0 99.0  2.67  8.33  7.09 349 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 03 20 06 999 99.0 99.0  2.85  9.88  7.38 337 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 03 20 36 999 99.0 99.0  2.62 12.50  7.10 332 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 03 21 06 999 99.0 99.0  2.82  8.33  7.42   3 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 03 21 36 999 99.0 99.0  2.63  9.09  7.31 355 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 03 22 06 999 99.0 99.0  2.59 11.76  7.27 328 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 03 22 36 999 99.0 99.0  2.63 11.76  7.33 331 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 23 06 999 99.0 99.0  2.70 11.76  7.56 325 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 03 23 36 999 99.0 99.0  2.74 11.76  7.67 332 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 04 00 06 999 99.0 99.0  2.46 12.50  7.13 324 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 04 00 36 999 99.0 99.0  2.70 11.76  7.38 337 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 04 01 06 999 99.0 99.0  2.55 11.76  7.41 335 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 04 01 36 999 99.0 99.0  2.70 11.76  7.39 331 9999.0 999.0  23.8 999.0 99.0 99.00
2020 01 04 02 06 999 99.0 99.0  2.53 12.50  7.29 334 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 02 36 999 99.0 99.0  2.53  8.33  7.25   5 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 03 06 999 99.0 99.0  2.59  9.88  7.16 356 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 03 36 999 99.0 99.0  2.58 11.11  7.38 338 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 04 06 999 99.0 99.0  2.49 11.76  6.94 320 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 05 06 999 99.0 99.0  2.64 11.11  7.06 335 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 05 36 999 99.0 99.0  2.52  8.33  6.85  10 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 06 06 999 99.0 99.0  2.69 11.11  7.03 323 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 06 36 999 99.0 99.0  2.62  8.33  7.19  10 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 07 36 999 99.0 99.0  2.52 11.11  6.82 330 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 08 06 999 99.0 99.0  2.59  7.69  6.57   8 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 08 36 999 99.0 99.0  2.62  9.88  6.59 358 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 09 06 999 99.0 99.0  2.53 11.11  6.90 328 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 09 36 999 99.0 99.0  2.78 11.76  7.26 332 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 10 06 999 99.0 99.0  2.53 10.53  6.83 355 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 10 36 999 99.0 99.0  2.72 11.11  7.01 351 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 11 06 999 99.0 99.0  2.79 11.11  7.13 345 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 11 36 999 99.0 99.0  2.82 11.11  7.19 349 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 12 06 999 99.0 99.0  2.63 10.53  6.94 355 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 12 36 999 99.0 99.0  2.74  9.88  7.08   8 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 13 06 999 99.0 99.0  2.80 12.50  7.21 342 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 13 36 999 99.0 99.0  2.98 12.50  7.74 342 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 14 06 999 99.0 99.0  2.86 12.50  7.22 345 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 14 36 999 99.0 99.0  2.94 11.76  7.39 345 9999.0 999.0  23.7 999.0 99.0 99.00
2020 01 04 15 06 999 99.0 99.0  3.08 12.50  7.46 342 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 15 36 999 99.0 99.0  3.11 12.50  7.36 351 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 16 06 999 99.0 99.0  2.86 12.50  7.07 347 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 16 36 999 99.0 99.0  2.88 12.50  7.29 348 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 17 06 999 99.0 99.0  3.18 11.76  7.66 347 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 17 36 999 99.0 99.0  3.08 11.76  7.39 344 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 18 06 999 99.0 99.0  3.04 11.76  7.36 348 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 18 36 999 99.0 99.0  3.16 11.76  7.40 345 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 19 06 999 99.0 99.0  3.03 11.76  7.06 356 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 19 36 999 99.0 99.0  3.02 11.76  7.21 347 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 20 06 999 99.0 99.0  2.73 11.11  6.76 347 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 20 36 999 99.0 99.0  3.04 11.76  7.33 342 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 04 21 06 999 99.0 99.0  2.96  9.09  7.02  12 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 04 21 36 999 99.0 99.0  2.78  8.33  6.72  26 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 04 22 06 999 99.0 99.0  2.82 11.76  6.90 344 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 04 22 36 999 99.0 99.0  2.81 11.76  6.89 337 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 04 23 06 999 99.0 99.0  2.87 12.50  7.14 351 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 04 23 36 999 99.0 99.0  2.90 11.76  7.28 345 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 00 06 999 99.0 99.0  2.76 12.50  7.20 342 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 00 36 999 99.0 99.0  3.00 11.76  7.65 348 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 01 06 999 99.0 99.0  2.82 12.50  7.30 356 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 01 36 999 99.0 99.0  2.81 11.76  7.20 342 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 02 06 999 99.0 99.0  2.85 11.76  7.57 348 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 02 36 999 99.0 99.0  2.86 11.76  7.67 348 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 03 06 999 99.0 99.0  2.79 11.76  7.46 348 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 03 36 999 99.0 99.0  2.95 12.50  7.97   1 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 04 06 999 99.0 99.0  2.87 12.50  7.48   8 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 04 36 999 99.0 99.0  2.97 12.50  7.73 358 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 05 06 999 99.0 99.0  2.85 12.50  7.42  10 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 05 36 999 99.0 99.0  3.05 11.76  7.96 356 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 06 06 999 99.0 99.0  3.18 11.11  7.82 356 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 06 36 999 99.0 99.0  2.75 11.11  7.39 351 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 07 06 999 99.0 99.0  2.89  9.88  7.59   6 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 07 36 999 99.0 99.0  2.75 11.76  7.59 359 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 08 06 999 99.0 99.0  2.81 11.11  7.50 349 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 08 36 999 99.0 99.0  2.70 11.76  7.24 349 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 09 06 999 99.0 99.0  2.75 11.76  7.38 356 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 09 36 999 99.0 99.0  2.77 11.11  7.22 345 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 10 06 999 99.0 99.0  2.64 11.76  7.19 352 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 10 36 999 99.0 99.0  2.51 11.76  7.02 354 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 11 06 999 99.0 99.0  2.39 10.53  6.73 356 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 11 36 999 99.0 99.0  2.37  9.88  6.68  10 9999.0 999.0  23.6 999.0 99.0 99.00
2020 01 05 12 06 999 99.0 99.0  2.29 11.76  6.66   1 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 12 36 999 99.0 99.0  2.60  9.88  7.35   3 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 13 06 999 99.0 99.0  2.56 11.11  7.03 348 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 13 36 999 99.0 99.0  2.61 11.11  7.12 354 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 14 06 999 99.0 99.0  2.44  9.88  7.03   8 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 14 36 999 99.0 99.0  2.41  9.09  6.96  24 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 15 06 999 99.0 99.0  2.32 11.11  7.01 359 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 15 36 999 99.0 99.0  2.55 10.53  7.28 358 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 16 06 999 99.0 99.0  2.33  9.09  6.89  27 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 16 36 999 99.0 99.0  2.51 11.11  7.45   1 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 17 06 999 99.0 99.0  2.21  9.09  6.56  26 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 17 36 999 99.0 99.0  2.32  9.88  6.84   8 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 18 06 999 99.0 99.0  2.31 11.11  6.96   2 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 18 36 999 99.0 99.0  2.32 11.11  6.79   5 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 19 06 999 99.0 99.0  2.29  8.33  6.62  29 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 19 36 999 99.0 99.0  2.43 11.11  7.07   8 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 20 06 999 99.0 99.0  2.20 11.11  6.63 352 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 20 36 999 99.0 99.0  2.35  9.09  6.81  33 9999.0 999.0  23.5 999.0 99.0 99.00
2020 01 05 21 06 999 99.0 99.0  2.26  9.88  6.83  12 9999.0 999.0  23.5 999.0 99.0 99.00
