#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 02 17 23 20 999 99.0 99.0  2.13 14.29  8.01 307 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 17 23 50 999 99.0 99.0  2.01 15.38  7.84 298 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 18 00 20 999 99.0 99.0  2.25 14.29  8.17 305 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 18 00 50 999 99.0 99.0  2.08 14.29  7.63 310 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 18 01 20 999 99.0 99.0  2.02 13.33  7.21 317 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 18 01 50 999 99.0 99.0  2.30 13.33  8.42 317 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 18 02 20 999 99.0 99.0  1.97 14.29  7.95 318 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 02 50 999 99.0 99.0  1.96 14.29  7.94 310 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 03 20 999 99.0 99.0  1.94 14.29  7.58 314 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 03 50 999 99.0 99.0  2.10 14.29  7.66 308 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 18 04 20 999 99.0 99.0  2.10 14.29  7.37 322 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 04 50 999 99.0 99.0  2.09 14.29  6.88 319 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 18 05 20 999 99.0 99.0  2.14 13.33  7.16 326 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 18 05 50 999 99.0 99.0  2.10 13.33  7.48 325 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 18 06 20 999 99.0 99.0  1.98 14.29  7.67 311 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 18 06 50 999 99.0 99.0  1.96 13.33  6.82 321 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 18 07 20 999 99.0 99.0  1.98 14.29  7.21 305 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 18 07 50 999 99.0 99.0  1.85 13.33  6.85 295 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 18 08 20 999 99.0 99.0  1.89 13.33  7.16 312 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 08 50 999 99.0 99.0  1.79 13.33  6.66 312 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 09 20 999 99.0 99.0  1.90 13.33  7.15 311 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 09 50 999 99.0 99.0  1.81 13.33  6.64 307 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 10 20 999 99.0 99.0  1.91 13.33  6.93 310 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 10 50 999 99.0 99.0  1.80 13.33  6.51 305 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 11 20 999 99.0 99.0  1.89 12.50  6.76 317 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 11 50 999 99.0 99.0  1.89 13.33  6.78 304 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 12 20 999 99.0 99.0  1.86 13.33  7.14 303 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 12 50 999 99.0 99.0  1.83 13.33  6.91 314 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 13 20 999 99.0 99.0  1.79 13.33  6.63 310 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 13 50 999 99.0 99.0  1.75 12.50  6.54 310 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 14 20 999 99.0 99.0  1.82 13.33  7.02 317 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 14 50 999 99.0 99.0  1.82 12.50  7.55 319 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 15 20 999 99.0 99.0  1.80 12.50  7.11 321 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 15 50 999 99.0 99.0  1.83 13.33  7.39 321 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 16 20 999 99.0 99.0  1.68 11.76  6.79 321 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 16 50 999 99.0 99.0  1.81 12.50  7.12 315 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 17 20 999 99.0 99.0  1.76 12.50  7.05 317 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 17 50 999 99.0 99.0  1.74 12.50  6.88 318 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 18 20 999 99.0 99.0  1.73 12.50  6.38 322 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 18 50 999 99.0 99.0  1.74 12.50  6.33 311 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 19 20 999 99.0 99.0  1.74 13.33  6.32 322 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 19 50 999 99.0 99.0  1.57 11.76  6.01 317 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 20 20 999 99.0 99.0  1.68 12.50  6.16 318 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 18 20 50 999 99.0 99.0  1.68 12.50  6.05 317 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 21 20 999 99.0 99.0  1.57 12.50  5.76 310 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 21 50 999 99.0 99.0  1.58 12.50  5.86 308 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 22 20 999 99.0 99.0  1.64 11.76  6.06 317 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 22 50 999 99.0 99.0  1.58 11.76  5.77 303 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 23 20 999 99.0 99.0  1.57 11.76  5.66 308 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 18 23 50 999 99.0 99.0  1.63 12.50  5.77 310 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 19 00 20 999 99.0 99.0  1.78 12.50  5.92 315 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 00 50 999 99.0 99.0  1.67 12.50  5.89 318 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 01 20 999 99.0 99.0  1.74 12.50  5.66 311 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 19 01 50 999 99.0 99.0  1.72 10.53  5.50 338 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 02 20 999 99.0 99.0  1.71 12.50  5.72 315 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 19 02 50 999 99.0 99.0  1.82  5.88  5.53  34 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 19 03 20 999 99.0 99.0  1.90 11.76  5.72 332 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 19 03 50 999 99.0 99.0  1.78 12.50  5.96 324 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 04 20 999 99.0 99.0  1.76 12.50  5.95 329 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 04 50 999 99.0 99.0  1.75  5.56  5.60  28 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 05 20 999 99.0 99.0  1.88  6.25  5.72  33 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 05 50 999 99.0 99.0  2.04  6.25  5.81  30 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 06 20 999 99.0 99.0  2.24  6.67  5.92  27 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 06 50 999 99.0 99.0  2.49  6.25  6.10  35 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 07 20 999 99.0 99.0  2.32  7.69  6.03  13 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 19 07 50 999 99.0 99.0  2.22  7.14  6.13  13 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 08 20 999 99.0 99.0  2.20  7.14  6.21  23 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 08 50 999 99.0 99.0  2.12  7.69  6.18  13 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 19 09 20 999 99.0 99.0  2.11  7.14  6.18  18 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 19 09 50 999 99.0 99.0  2.06  7.14  6.09  21 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 10 20 999 99.0 99.0  1.92  8.33  6.08   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 10 50 999 99.0 99.0  2.06  7.69  6.33  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 11 20 999 99.0 99.0  2.06  7.69  6.14  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 11 50 999 99.0 99.0  1.98  7.69  6.20  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 12 20 999 99.0 99.0  2.04  7.69  6.27  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 12 50 999 99.0 99.0  1.90  8.33  6.34   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 13 20 999 99.0 99.0  1.81  7.69  6.21  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 13 50 999 99.0 99.0  2.00  7.69  6.49  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 14 20 999 99.0 99.0  1.98  8.33  6.73  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 14 50 999 99.0 99.0  1.93  7.69  6.54   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 15 20 999 99.0 99.0  1.99  7.69  6.50  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 15 50 999 99.0 99.0  2.05  8.33  6.52  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 16 20 999 99.0 99.0  1.91  7.69  6.21  13 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 16 50 999 99.0 99.0  2.14  8.33  6.45  13 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 17 20 999 99.0 99.0  2.02  8.33  6.47   0 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 17 50 999 99.0 99.0  1.93 11.11  6.34 343 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 18 20 999 99.0 99.0  1.92  8.33  6.41   9 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 19 18 50 999 99.0 99.0  2.00  8.33  6.56   6 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 19 20 999 99.0 99.0  2.01  8.33  6.37  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 19 50 999 99.0 99.0  2.08  8.33  6.58  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 20 20 999 99.0 99.0  2.21  7.69  6.40  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 20 50 999 99.0 99.0  2.16 15.38  6.42 318 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 21 20 999 99.0 99.0  2.18  8.33  6.33  24 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 21 50 999 99.0 99.0  2.21  8.33  6.39  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 22 20 999 99.0 99.0  2.21  8.33  6.37  20 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 22 50 999 99.0 99.0  2.40  7.69  6.57  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 23 20 999 99.0 99.0  2.29  8.33  6.48  13 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 19 23 50 999 99.0 99.0  2.29  8.33  6.58   3 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 00 20 999 99.0 99.0  2.46  8.33  6.65   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 00 50 999 99.0 99.0  2.48  7.69  6.34  16 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 01 20 999 99.0 99.0  2.40 10.53  6.53 345 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 01 50 999 99.0 99.0  2.51  8.33  6.47  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 02 20 999 99.0 99.0  2.43  8.33  6.61  18 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 02 50 999 99.0 99.0  2.41  7.69  6.50  18 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 03 20 999 99.0 99.0  2.39 10.53  6.46   4 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 03 50 999 99.0 99.0  2.48 11.11  6.50   4 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 04 20 999 99.0 99.0  2.55  8.33  6.63   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 04 50 999 99.0 99.0  2.54  9.09  6.70  13 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 05 20 999 99.0 99.0  2.60  8.33  6.73  10 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 05 50 999 99.0 99.0  2.67  8.33  6.92  13 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 06 20 999 99.0 99.0  2.57  7.69  6.94  16 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 06 50 999 99.0 99.0  2.43  8.33  6.68  21 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 07 20 999 99.0 99.0  2.33  9.09  6.72  23 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 20 07 50 999 99.0 99.0  2.52  9.09  6.77  21 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 20 08 20 999 99.0 99.0  2.45  8.33  6.60  17 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 20 08 50 999 99.0 99.0  2.35  7.14  6.75  31 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 20 09 20 999 99.0 99.0  2.48  8.33  6.96  17 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 09 50 999 99.0 99.0  2.37  8.33  6.81  16 9999.0 999.0  23.8 999.0 99.0 99.00
2009 02 20 10 20 999 99.0 99.0  2.42  8.33  7.02  11 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 10 50 999 99.0 99.0  2.32 12.50  6.97 355 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 11 20 999 99.0 99.0  2.27 10.53  6.91  13 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 11 50 999 99.0 99.0  2.38  9.88  7.18  16 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 12 20 999 99.0 99.0  2.23 12.50  7.01 348 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 12 50 999 99.0 99.0  2.24 10.53  6.99  14 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 13 20 999 99.0 99.0  2.33 11.76  6.98   4 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 13 50 999 99.0 99.0  2.23 11.76  6.67  21 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 14 20 999 99.0 99.0  2.27 12.50  7.21 359 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 14 50 999 99.0 99.0  2.15 11.76  6.70  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 15 20 999 99.0 99.0  2.50 11.76  7.13  10 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 15 50 999 99.0 99.0  2.50  9.88  6.82  16 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 16 20 999 99.0 99.0  2.38 11.11  6.73  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 16 50 999 99.0 99.0  2.51 10.53  7.18   4 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 17 20 999 99.0 99.0  2.38 10.53  7.17  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 17 50 999 99.0 99.0  2.37 10.53  6.97  24 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 20 18 20 999 99.0 99.0  2.28 10.53  7.06  16 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 20 18 50 999 99.0 99.0  2.10 10.53  7.09   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 19 20 999 99.0 99.0  2.27 10.53  6.99  20 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 19 50 999 99.0 99.0  2.18 11.11  7.28   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 20 20 999 99.0 99.0  2.28 11.11  7.67  24 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 20 50 999 99.0 99.0  2.24 11.76  7.65  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 21 20 999 99.0 99.0  2.25 11.11  7.28  21 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 21 50 999 99.0 99.0  2.26 11.76  7.20   2 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 22 20 999 99.0 99.0  2.45 10.53  7.26  25 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 22 50 999 99.0 99.0  2.39 11.11  7.21   9 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 20 23 20 999 99.0 99.0  2.22 10.53  7.04  10 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 20 23 50 999 99.0 99.0  2.14 10.53  6.91  25 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 00 20 999 99.0 99.0  2.34 10.53  7.14  13 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 00 50 999 99.0 99.0  2.27 10.53  6.94  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 01 20 999 99.0 99.0  2.42 11.11  6.80   7 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 21 01 50 999 99.0 99.0  2.30 11.11  6.73   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 02 20 999 99.0 99.0  2.32  9.88  6.78   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 02 50 999 99.0 99.0  2.31 11.11  6.61  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 03 20 999 99.0 99.0  2.39 11.11  6.63  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 03 50 999 99.0 99.0  2.36 11.11  6.74  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 04 20 999 99.0 99.0  2.30 11.11  6.48  16 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 04 50 999 99.0 99.0  2.32 11.11  6.41   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 05 20 999 99.0 99.0  2.42 11.76  6.76  13 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 21 05 50 999 99.0 99.0  2.32 10.53  6.65  13 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 21 06 20 999 99.0 99.0  2.41 11.76  6.86  20 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 06 50 999 99.0 99.0  2.43 11.76  6.90  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 07 20 999 99.0 99.0  2.30 11.11  6.66   9 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 21 07 50 999 99.0 99.0  2.20 11.76  6.68  20 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 21 08 20 999 99.0 99.0  2.34  9.88  6.63  13 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 21 08 50 999 99.0 99.0  2.15 10.53  6.80  18 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 21 09 20 999 99.0 99.0  2.21 11.76  6.90   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 09 50 999 99.0 99.0  2.23 10.53  6.77   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 10 20 999 99.0 99.0  2.00 10.53  6.31   2 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 10 50 999 99.0 99.0  2.20 11.76  6.73   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 11 20 999 99.0 99.0  2.30 11.11  6.97  10 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 11 50 999 99.0 99.0  2.31 11.11  7.21  13 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 12 20 999 99.0 99.0  2.17 11.11  6.90   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 12 50 999 99.0 99.0  1.99 10.53  6.64  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 13 20 999 99.0 99.0  2.13 11.76  6.78  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 13 50 999 99.0 99.0  2.11 11.76  6.90  16 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 14 20 999 99.0 99.0  2.10 11.76  6.68   0 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 14 50 999 99.0 99.0  2.18 10.53  6.85 359 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 15 20 999 99.0 99.0  2.08 11.11  6.95  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 15 50 999 99.0 99.0  2.12 11.11  7.02  23 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 16 20 999 99.0 99.0  2.05 11.76  6.61  20 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 16 50 999 99.0 99.0  2.29 11.11  7.06   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 17 20 999 99.0 99.0  2.14 11.76  6.56  21 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 17 50 999 99.0 99.0  2.28 11.11  7.07   2 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 18 20 999 99.0 99.0  2.21 12.50  6.88  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 18 50 999 99.0 99.0  2.16  9.88  7.12   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 19 20 999 99.0 99.0  2.16 11.76  7.31 359 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 19 50 999 99.0 99.0  2.42 12.50  7.39  18 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 20 20 999 99.0 99.0  2.27 11.11  7.13  18 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 20 50 999 99.0 99.0  2.35 11.11  7.24  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 21 20 999 99.0 99.0  2.25 12.50  7.32  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 21 50 999 99.0 99.0  2.06 10.53  6.86   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 22 20 999 99.0 99.0  2.22 11.76  7.08  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 22 50 999 99.0 99.0  2.17 12.50  7.29  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 23 20 999 99.0 99.0  2.12 10.53  7.07  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 21 23 50 999 99.0 99.0  2.12 12.50  7.15  16 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 00 20 999 99.0 99.0  2.05 11.76  7.23  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 00 50 999 99.0 99.0  1.94 11.11  6.93  14 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 22 01 20 999 99.0 99.0  1.99 11.76  7.10  13 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 22 01 50 999 99.0 99.0  2.14 11.76  7.62  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 02 20 999 99.0 99.0  1.98 11.76  7.19  18 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 22 02 50 999 99.0 99.0  1.97 11.11  7.31  10 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 22 03 20 999 99.0 99.0  1.93 11.11  7.21  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 03 50 999 99.0 99.0  1.99 11.76  7.33  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 04 20 999 99.0 99.0  1.97 11.76  6.98 359 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 04 50 999 99.0 99.0  2.22 11.76  7.55  14 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 05 20 999 99.0 99.0  1.97 10.53  6.73 359 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 05 50 999 99.0 99.0  2.11 11.76  7.20  18 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 06 20 999 99.0 99.0  1.97 11.76  6.76  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 06 50 999 99.0 99.0  2.00 11.76  7.13  20 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 07 20 999 99.0 99.0  2.16 11.76  7.13  14 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 22 07 50 999 99.0 99.0  2.13 10.53  7.16  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 08 20 999 99.0 99.0  2.24 11.11  7.23  16 9999.0 999.0  23.7 999.0 99.0 99.00
2009 02 22 08 50 999 99.0 99.0  1.98 10.53  6.73  10 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 09 20 999 99.0 99.0  2.03 11.11  6.64  21 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 09 50 999 99.0 99.0  1.93 11.11  6.73   7 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 10 20 999 99.0 99.0  1.95 11.11  6.51  23 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 10 50 999 99.0 99.0  2.04 11.76  6.81   4 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 11 20 999 99.0 99.0  2.09 11.76  6.89  11 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 11 50 999 99.0 99.0  1.96 11.76  6.72 359 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 12 20 999 99.0 99.0  1.97 11.76  6.62  17 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 12 50 999 99.0 99.0  1.87 11.76  6.66  10 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 13 20 999 99.0 99.0  2.02 11.11  6.99   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 13 50 999 99.0 99.0  1.94  9.88  7.06  13 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 14 20 999 99.0 99.0  1.95 11.11  7.43   9 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 22 14 50 999 99.0 99.0  1.84 13.33  7.50 349 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 15 20 999 99.0 99.0  1.73 11.11  7.52   9 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 22 15 50 999 99.0 99.0  1.81  9.88  7.69  11 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 22 16 20 999 99.0 99.0  1.87 11.76  7.89   9 9999.0 999.0  23.6 999.0 99.0 99.00
2009 02 22 16 50 999 99.0 99.0  1.85 12.50  8.04   9 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 22 17 20 999 99.0 99.0  1.93 13.33  8.03 331 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 22 17 50 999 99.0 99.0  2.09 12.50  7.82   0 9999.0 999.0  23.5 999.0 99.0 99.00
2009 02 22 18 20 999 99.0 99.0  1.95 11.76  7.40   2 9999.0 999.0  23.5 999.0 99.0 99.00
